LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM,Year,Month,Day
2012-04-17,,,,1.1,14.9,0.0,55.0,98.0,7.9,3.1,-1.7,1.0,14.7,,2012.0,4.0,17.0
2012-04-18,,,,0.0,14.2,0.0,34.0,98.0,10.1,3.8,-2.5,1.0,15.5,,2012.0,4.0,18.0
2012-04-19,,,,0.0,13.4,0.0,22.0,91.0,13.0,4.6,-3.9,1.0,16.0,,2012.0,4.0,19.0
2012-04-20,19.0,33.0,,3.7,12.7,0.0,26.0,96.0,11.3,5.3,-0.7,1.0,17.3,,2012.0,4.0,20.0
2012-04-21,,,,0.0,14.4,0.0,19.0,95.0,13.8,3.6,-6.7,1.0,17.6,,2012.0,4.0,21.0
2012-04-22,20.0,33.0,,4.7,9.9,0.0,41.0,97.0,15.2,8.1,1.0,1.0,18.9,,2012.0,4.0,22.0
2012-04-23,,,,7.8,7.9,0.0,50.0,99.0,15.7,10.1,4.5,1.0,23.1,,2012.0,4.0,23.0
2012-04-24,,,,9.6,11.4,0.0,73.0,97.0,9.3,6.6,3.8,1.0,40.5,,2012.0,4.0,24.0
2012-04-25,20.0,33.0,,0.2,8.3,0.0,34.0,99.0,17.2,9.7,2.2,1.0,61.6,,2012.0,4.0,25.0
2012-04-26,35.0,52.0,,0.6,11.3,0.0,64.0,97.0,10.4,6.7,2.9,1.0,70.3,,2012.0,4.0,26.0
2012-04-27,20.0,33.0,,0.0,12.7,0.0,26.0,98.0,12.6,5.3,-2.0,1.0,82.6,,2012.0,4.0,27.0
2012-04-28,20.0,46.0,,0.0,12.1,0.0,24.0,86.0,15.9,5.9,-4.2,1.0,81.4,,2012.0,4.0,28.0
2012-04-29,21.0,32.0,,0.4,10.1,0.0,26.0,95.0,14.5,7.9,1.3,1.0,76.6,,2012.0,4.0,29.0
2012-04-30,,,,0.0,12.6,0.0,47.0,92.0,12.9,5.4,-2.2,1.0,72.9,,2012.0,4.0,30.0
2012-05-01,,,,2.8,11.5,0.0,38.0,99.0,11.8,6.5,1.1,1.0,66.5,,2012.0,5.0,1.0
2012-05-02,,,,3.1,11.9,0.0,50.0,99.0,10.5,6.1,1.7,1.0,64.2,,2012.0,5.0,2.0
2012-05-03,,,,0.0,12.5,0.0,44.0,100.0,11.3,5.5,-0.4,1.0,62.2,,2012.0,5.0,3.0
2012-05-04,21.0,33.0,,0.0,10.3,0.0,23.0,90.0,14.3,7.7,1.0,1.0,58.4,,2012.0,5.0,4.0
2012-05-05,21.0,35.0,,0.0,14.2,0.0,27.0,94.0,11.8,3.8,-4.2,1.0,55.8,,2012.0,5.0,5.0
2012-05-06,20.0,33.0,,0.0,13.3,0.0,23.0,86.0,14.9,4.7,-5.5,1.0,53.1,,2012.0,5.0,6.0
2012-05-07,,,,0.0,10.5,0.0,26.0,88.0,17.6,7.5,-2.6,1.0,52.7,,2012.0,5.0,7.0
2012-05-08,20.0,48.0,,0.0,7.5,0.0,18.0,91.0,20.7,10.5,0.3,1.0,57.2,,2012.0,5.0,8.0
2012-05-09,20.0,37.0,,2.1,12.0,0.0,29.0,96.0,11.4,6.0,0.6,1.0,74.1,,2012.0,5.0,9.0
2012-05-10,29.0,39.0,,0.0,16.6,0.0,27.0,76.0,7.4,1.4,-4.7,1.0,74.5,,2012.0,5.0,10.0
2012-05-11,27.0,35.0,1.0,0.0,13.8,0.0,22.0,77.0,13.8,4.2,-5.5,1.0,65.7,,2012.0,5.0,11.0
2012-05-12,18.0,33.0,,0.0,10.3,0.0,17.0,82.0,19.4,7.7,-4.0,1.0,60.7,,2012.0,5.0,12.0
2012-05-13,19.0,33.0,,0.0,8.3,0.0,14.0,90.0,21.8,9.7,-2.4,1.0,61.5,,2012.0,5.0,13.0
2012-05-14,,,,0.0,7.9,0.0,15.0,89.0,23.2,10.1,-3.0,1.0,76.3,,2012.0,5.0,14.0
2012-05-15,33.0,33.0,,0.0,6.2,0.0,14.0,91.0,23.3,11.8,0.3,1.0,95.5,,2012.0,5.0,15.0
2012-05-16,21.0,35.0,,2.7,10.8,0.0,37.0,94.0,13.2,7.2,1.1,1.0,134.0,,2012.0,5.0,16.0
2012-05-17,19.0,33.0,,0.0,14.7,0.0,18.0,99.0,12.0,3.3,-5.5,1.0,149.0,,2012.0,5.0,17.0
2012-05-18,20.0,43.0,,0.0,16.3,0.0,27.0,87.0,11.1,1.7,-7.7,1.0,126.0,,2012.0,5.0,18.0
2012-05-19,,,,1.6,11.7,0.0,19.0,99.0,14.7,6.3,-2.2,1.0,105.0,,2012.0,5.0,19.0
2012-05-20,,,,0.0,11.5,0.0,26.0,91.0,17.3,6.5,-4.4,1.0,93.6,,2012.0,5.0,20.0
2012-05-21,20.0,33.0,,0.0,6.5,0.0,32.0,82.0,18.3,11.5,4.6,1.0,90.4,,2012.0,5.0,21.0
2012-05-22,19.0,32.0,,1.8,5.9,0.0,29.0,97.0,17.4,12.1,6.8,1.0,104.0,,2012.0,5.0,22.0
2012-05-23,34.0,32.0,,0.0,10.1,0.0,26.0,94.0,14.8,7.9,1.0,1.0,128.0,,2012.0,5.0,23.0
2012-05-24,35.0,41.0,,0.3,10.7,0.0,45.0,93.0,10.8,7.3,3.7,1.0,121.0,,2012.0,5.0,24.0
2012-05-25,,,,0.8,9.4,0.0,28.0,97.0,15.6,8.6,1.6,1.0,111.0,,2012.0,5.0,25.0
2012-05-26,,,,0.0,9.8,0.0,12.0,93.0,20.6,8.2,-4.3,1.0,106.0,,2012.0,5.0,26.0
2012-05-27,,,,0.0,8.2,0.0,12.0,88.0,22.8,9.8,-3.3,1.0,118.0,,2012.0,5.0,27.0
2012-05-28,31.0,33.0,,0.0,7.6,0.0,13.0,87.0,22.9,10.4,-2.2,1.0,143.0,,2012.0,5.0,28.0
2012-05-29,,,,4.3,9.9,0.0,47.0,90.0,14.0,8.1,2.1,1.0,173.0,,2012.0,5.0,29.0
2012-05-30,,,,0.0,8.2,0.0,29.0,92.0,16.7,9.8,2.8,1.0,174.0,,2012.0,5.0,30.0
2012-05-31,,,,0.0,6.9,0.0,25.0,83.0,17.9,11.1,4.3,1.0,154.0,,2012.0,5.0,31.0
2012-06-01,18.0,32.0,,0.2,7.6,0.0,31.0,83.0,16.9,10.4,3.8,1.0,160.0,,2012.0,6.0,1.0
2012-06-02,,,,6.3,7.7,0.0,47.0,97.0,14.7,10.3,5.8,1.0,179.0,,2012.0,6.0,2.0
2012-06-03,,,,0.0,9.6,0.0,24.0,99.0,16.8,8.4,-0.1,1.0,204.0,,2012.0,6.0,3.0
2012-06-04,,,,0.0,6.7,0.0,25.0,92.0,20.2,11.3,2.3,1.0,185.0,,2012.0,6.0,4.0
2012-06-05,,,,13.3,4.7,0.0,54.0,97.0,18.5,13.3,8.1,1.0,207.0,,2012.0,6.0,5.0
2012-06-06,,,,33.2,10.2,0.0,89.0,98.0,10.9,7.8,4.7,1.0,476.0,,2012.0,6.0,6.0
2012-06-07,13.0,35.0,,0.9,8.2,0.0,28.0,97.0,15.8,9.8,3.7,1.0,659.0,,2012.0,6.0,7.0
2012-06-08,16.0,32.0,,10.6,7.8,0.0,37.0,97.0,16.3,10.2,4.0,1.0,430.0,,2012.0,6.0,8.0
2012-06-09,,,,46.0,12.5,0.0,93.0,98.0,8.3,5.5,2.7,1.0,380.0,,2012.0,6.0,9.0
2012-06-10,,,,2.7,9.0,0.0,86.0,98.0,11.9,9.0,6.0,1.0,338.0,,2012.0,6.0,10.0
2012-06-11,,,,0.0,4.3,0.0,27.0,99.0,22.4,13.7,4.9,1.0,300.0,,2012.0,6.0,11.0
2012-06-12,,,,0.0,7.1,0.0,32.0,98.0,20.0,10.9,1.7,1.0,329.0,,2012.0,6.0,12.0
2012-06-13,,,,5.4,5.6,0.0,46.0,97.0,15.9,12.4,8.8,1.0,354.0,,2012.0,6.0,13.0
2012-06-14,,,,6.8,10.3,0.0,60.0,97.0,12.8,7.7,2.5,1.0,379.0,,2012.0,6.0,14.0
2012-06-15,,,,0.5,7.6,0.0,29.0,99.0,17.0,10.4,3.7,1.0,345.0,,2012.0,6.0,15.0
2012-06-16,,,,3.1,6.2,0.0,50.0,93.0,16.1,11.8,7.4,1.0,307.0,,2012.0,6.0,16.0
2012-06-17,,,,9.6,6.3,0.0,45.0,97.0,17.1,11.7,6.2,1.0,391.0,,2012.0,6.0,17.0
2012-06-18,20.0,32.0,,0.0,5.7,0.0,35.0,81.0,17.2,12.3,7.4,1.0,436.0,,2012.0,6.0,18.0
2012-06-19,,,,6.6,7.9,0.0,58.0,94.0,14.8,10.1,5.3,1.0,386.0,,2012.0,6.0,19.0
2012-06-20,,,,0.0,5.8,0.0,29.0,96.0,20.5,12.2,3.9,1.0,363.0,,2012.0,6.0,20.0
2012-06-21,,,,0.0,5.2,0.0,16.0,99.0,24.6,12.8,1.0,1.0,348.0,,2012.0,6.0,21.0
2012-06-22,35.0,50.0,,0.0,3.6,0.0,37.0,92.0,23.6,14.4,5.2,1.0,374.0,,2012.0,6.0,22.0
2012-06-23,32.0,44.0,,0.0,1.5,0.0,52.0,95.0,20.6,16.5,12.3,1.0,466.0,,2012.0,6.0,23.0
2012-06-24,,,,4.4,6.7,0.0,59.0,98.0,16.6,11.3,6.0,1.0,611.0,,2012.0,6.0,24.0
2012-06-25,18.0,32.0,,0.0,4.4,0.0,23.0,93.0,20.5,13.6,6.6,1.0,544.0,,2012.0,6.0,25.0
2012-06-26,20.0,33.0,,0.0,5.7,0.0,26.0,93.0,20.5,12.3,4.0,1.0,444.0,,2012.0,6.0,26.0
2012-06-27,27.0,37.0,,0.0,5.3,0.0,34.0,70.0,16.3,12.7,9.1,1.0,386.0,,2012.0,6.0,27.0
2012-06-28,20.0,33.0,,0.0,5.6,0.0,24.0,92.0,22.0,12.4,2.8,1.0,328.0,,2012.0,6.0,28.0
2012-06-29,,,,0.0,3.2,0.0,40.0,79.0,18.7,14.8,10.9,1.0,322.0,,2012.0,6.0,29.0
2012-06-30,,,,0.7,4.0,0.0,36.0,92.0,21.5,14.0,6.4,1.0,344.0,,2012.0,6.0,30.0
2012-07-01,,,,0.9,3.0,0.0,37.0,97.0,20.4,15.0,9.6,1.0,379.0,,2012.0,7.0,1.0
2012-07-02,,,,0.0,5.4,0.0,32.0,91.0,20.1,12.6,5.1,1.0,402.0,,2012.0,7.0,2.0
2012-07-03,20.0,37.0,,10.5,7.2,0.0,62.0,95.0,13.3,10.8,8.2,1.0,394.0,,2012.0,7.0,3.0
2012-07-04,,,,0.6,5.9,0.0,51.0,90.0,16.6,12.1,7.6,1.0,402.0,,2012.0,7.0,4.0
2012-07-05,,,,0.2,7.0,0.0,26.0,100.0,21.3,11.0,0.7,1.0,341.0,,2012.0,7.0,5.0
2012-07-06,,,,0.0,5.2,0.0,21.0,99.0,24.7,12.8,0.8,1.0,299.0,,2012.0,7.0,6.0
2012-07-07,,,,0.0,2.8,0.0,18.0,95.0,27.6,15.2,2.7,1.0,304.0,,2012.0,7.0,7.0
2012-07-08,,,,0.0,0.5,0.0,17.0,94.0,30.0,17.5,5.0,1.0,355.0,,2012.0,7.0,8.0
2012-07-09,,,,0.0,0.3,0.0,24.0,93.0,29.3,17.7,6.1,1.0,419.0,,2012.0,7.0,9.0
2012-07-10,,,,0.0,0.0,1.5,21.0,86.0,29.1,19.5,9.8,1.0,471.0,,2012.0,7.0,10.0
2012-07-11,,,,0.0,0.0,1.7,17.0,86.0,30.2,19.7,9.2,1.0,505.0,,2012.0,7.0,11.0
2012-07-12,33.0,44.0,,0.0,0.0,0.8,15.0,94.0,30.8,18.8,6.7,1.0,496.0,,2012.0,7.0,12.0
2012-07-13,,,,0.0,0.0,3.0,23.0,69.0,30.2,21.0,11.8,1.0,480.0,,2012.0,7.0,13.0
2012-07-14,33.0,46.0,,0.0,0.0,1.0,20.0,90.0,30.3,19.0,7.7,1.0,477.0,,2012.0,7.0,14.0
2012-07-15,35.0,39.0,,2.3,1.6,0.0,58.0,97.0,19.3,16.4,13.5,1.0,452.0,,2012.0,7.0,15.0
2012-07-16,,,,0.2,0.0,2.0,40.0,97.0,27.1,20.0,12.9,1.0,432.0,,2012.0,7.0,16.0
2012-07-17,,,,0.0,0.0,1.7,27.0,94.0,29.1,19.7,10.2,1.0,447.0,,2012.0,7.0,17.0
2012-07-18,,,,8.5,0.0,0.8,20.0,97.0,25.7,18.8,11.8,1.0,498.0,,2012.0,7.0,18.0
2012-07-19,,,,0.0,0.3,0.0,22.0,91.0,27.3,17.7,8.0,1.0,483.0,,2012.0,7.0,19.0
2012-07-20,,,,0.0,1.2,0.0,33.0,94.0,25.8,16.8,7.7,1.0,424.0,,2012.0,7.0,20.0
2012-07-21,,,,0.0,0.8,0.0,32.0,88.0,23.8,17.2,10.5,1.0,404.0,,2012.0,7.0,21.0
2012-07-22,,,,0.0,3.2,0.0,23.0,97.0,26.1,14.8,3.5,1.0,382.0,,2012.0,7.0,22.0
2012-07-23,,,,42.2,5.0,0.0,52.0,97.0,18.0,13.0,7.9,1.0,351.0,,2012.0,7.0,23.0
2012-07-24,,,,9.0,8.1,0.0,82.0,98.0,14.1,9.9,5.7,1.0,433.0,,2012.0,7.0,24.0
2012-07-25,,,,0.2,1.7,0.0,42.0,99.0,23.9,16.3,8.6,1.0,382.0,,2012.0,7.0,25.0
2012-07-26,,,,0.1,1.35,0.0,,,25.7,16.65,6.0,1.0,351.0,,2012.0,7.0,26.0
2012-07-27,1.0,32.0,,0.0,1.0,0.0,23.0,99.0,27.5,17.0,6.4,1.0,338.0,,2012.0,7.0,27.0
2012-07-28,,,,24.3,2.8,0.0,52.0,97.0,20.1,15.2,10.2,1.0,366.0,,2012.0,7.0,28.0
2012-07-29,,,,0.0,2.6,0.0,33.0,99.0,25.4,15.4,5.3,1.0,359.0,,2012.0,7.0,29.0
2012-07-30,27.0,41.0,,0.5,4.1,0.0,39.0,98.0,22.5,13.9,5.3,1.0,333.0,,2012.0,7.0,30.0
2012-07-31,19.0,35.0,,0.3,3.4,0.0,30.0,98.0,21.7,14.6,7.5,1.0,331.0,,2012.0,7.0,31.0
2012-08-01,,,,2.0,6.9,0.0,59.0,99.0,18.4,11.1,3.7,1.0,310.0,,2012.0,8.0,1.0
2012-08-02,,,,1.8,5.6,0.0,55.0,97.0,17.4,12.4,7.4,1.0,323.0,,2012.0,8.0,2.0
2012-08-03,,,,0.0,5.5,0.0,40.0,99.0,20.6,12.5,4.4,1.0,296.0,,2012.0,8.0,3.0
2012-08-04,,,,0.0,0.4,0.0,26.0,97.0,28.7,17.6,6.5,1.0,273.0,,2012.0,8.0,4.0
2012-08-05,,,,0.0,0.0,1.9,23.0,97.0,31.1,19.9,8.6,1.0,298.0,,2012.0,8.0,5.0
2012-08-06,,,,0.0,0.0,2.2,21.0,97.0,32.3,20.2,8.0,1.0,334.0,,2012.0,8.0,6.0
2012-08-07,12.0,46.0,,0.0,0.0,1.6,39.0,87.0,25.9,19.6,13.2,1.0,368.0,,2012.0,8.0,7.0
2012-08-08,29.0,44.0,,7.3,2.1,0.0,37.0,98.0,25.0,15.9,6.8,1.0,341.0,,2012.0,8.0,8.0
2012-08-09,,,,0.0,2.5,0.0,24.0,99.0,25.5,15.5,5.5,1.0,328.0,,2012.0,8.0,9.0
2012-08-10,,,,0.0,2.7,0.0,18.0,98.0,25.5,15.3,5.1,1.0,294.0,,2012.0,8.0,10.0
2012-08-11,19.0,32.0,,0.0,3.9,0.0,24.0,97.0,24.3,14.1,3.8,1.0,264.0,,2012.0,8.0,11.0
2012-08-12,,,,0.0,2.8,0.0,25.0,99.0,26.5,15.2,3.8,1.0,239.0,,2012.0,8.0,12.0
2012-08-13,31.0,32.0,,0.0,3.2,0.0,17.0,95.0,24.0,14.8,5.6,1.0,231.0,,2012.0,8.0,13.0
2012-08-14,33.0,37.0,,4.0,4.9,0.0,60.0,95.0,16.6,13.1,9.6,1.0,236.0,,2012.0,8.0,14.0
2012-08-15,,,,0.0,5.5,0.0,22.0,99.0,23.4,12.5,1.5,1.0,236.0,,2012.0,8.0,15.0
2012-08-16,,,,0.0,4.1,0.0,15.0,99.0,27.0,13.9,0.8,1.0,206.0,,2012.0,8.0,16.0
2012-08-17,,,,0.0,2.3,0.0,15.0,99.0,29.6,15.7,1.8,1.0,194.0,,2012.0,8.0,17.0
2012-08-18,,,,0.0,0.7,0.0,16.0,97.0,31.7,17.3,2.9,1.0,194.0,,2012.0,8.0,18.0
2012-08-19,,,,0.0,0.1,0.0,19.0,94.0,30.0,17.9,5.7,1.0,202.0,,2012.0,8.0,19.0
2012-08-20,,,,4.9,1.3,0.0,37.0,94.0,24.7,16.7,8.6,1.0,214.0,,2012.0,8.0,20.0
2012-08-21,,,,4.3,2.8,0.0,55.0,98.0,21.6,15.2,8.7,1.0,229.0,A,2012.0,8.0,21.0
2012-08-22,,,,0.0,4.0,0.0,40.0,99.0,22.1,14.0,5.8,1.0,231.0,,2012.0,8.0,22.0
2012-08-23,,,,0.4,6.1,0.0,37.0,99.0,18.6,11.9,5.1,1.0,207.0,,2012.0,8.0,23.0
2012-08-24,21.0,35.0,,0.0,9.1,0.0,31.0,99.0,17.4,8.9,0.4,1.0,187.0,,2012.0,8.0,24.0
2012-08-25,,,,0.2,6.2,0.0,28.0,99.0,19.8,11.8,3.8,1.0,156.0,,2012.0,8.0,25.0
2012-08-26,,,,0.0,5.8,0.0,24.0,100.0,25.2,12.2,-0.9,1.0,139.0,,2012.0,8.0,26.0
2012-08-27,,,,0.0,3.1,0.0,20.0,99.0,27.2,14.9,2.6,1.0,139.0,,2012.0,8.0,27.0
2012-08-28,15.0,37.0,,1.6,3.3,0.0,25.0,97.0,23.3,14.7,6.0,1.0,151.0,,2012.0,8.0,28.0
2012-08-29,,,,0.7,6.1,0.0,35.0,98.0,17.5,11.9,6.3,1.0,169.0,,2012.0,8.0,29.0
2012-08-30,,,,0.0,7.7,0.0,34.0,99.0,18.2,10.3,2.3,1.0,145.0,,2012.0,8.0,30.0
2012-08-31,,,,9.7,10.4,0.0,77.0,99.0,12.2,7.6,3.0,1.0,135.0,,2012.0,8.0,31.0
2012-09-01,27.0,32.0,,2.2,7.7,0.0,40.0,99.0,15.2,10.3,5.4,1.0,145.0,,2012.0,9.0,1.0
2012-09-02,24.0,32.0,,0.0,5.7,0.0,29.0,83.0,18.0,12.3,6.6,1.0,131.0,,2012.0,9.0,2.0
2012-09-03,28.0,41.0,,0.0,5.9,0.0,33.0,83.0,17.4,12.1,6.8,1.0,115.0,,2012.0,9.0,3.0
2012-09-04,30.0,33.0,,0.2,7.1,0.0,31.0,98.0,18.1,10.9,3.7,1.0,111.0,,2012.0,9.0,4.0
2012-09-05,,,,6.0,8.3,0.0,62.0,97.0,14.2,9.7,5.1,1.0,107.0,,2012.0,9.0,5.0
2012-09-06,,,,0.2,6.7,0.0,30.0,100.0,21.6,11.3,0.9,1.0,108.0,,2012.0,9.0,6.0
2012-09-07,,,,0.0,4.0,0.0,24.0,97.0,26.4,14.0,1.6,1.0,101.0,,2012.0,9.0,7.0
2012-09-08,15.0,32.0,,0.0,3.0,0.0,21.0,99.0,27.6,15.0,2.4,1.0,103.0,,2012.0,9.0,8.0
2012-09-09,,,,0.0,4.8,0.0,31.0,98.0,22.7,13.2,3.7,1.0,115.0,,2012.0,9.0,9.0
2012-09-10,28.0,52.0,,2.3,9.1,0.0,43.0,93.0,13.9,8.9,3.8,1.0,121.0,,2012.0,9.0,10.0
2012-09-11,19.0,37.0,,0.0,10.6,0.0,33.0,79.0,11.9,7.4,2.9,1.0,108.0,,2012.0,9.0,11.0
2012-09-12,,,,0.0,11.4,0.0,39.0,95.0,13.9,6.6,-0.8,1.0,90.3,,2012.0,9.0,12.0
2012-09-13,,,,0.0,6.2,0.0,24.0,96.0,23.3,11.8,0.2,1.0,81.9,,2012.0,9.0,13.0
2012-09-14,20.0,33.0,,0.0,6.4,0.0,22.0,100.0,23.0,11.6,0.1,1.0,82.0,,2012.0,9.0,14.0
2012-09-15,,,,0.0,8.7,0.0,28.0,100.0,19.5,9.3,-0.9,1.0,85.5,,2012.0,9.0,15.0
2012-09-16,,,,0.0,9.1,0.0,21.0,99.0,20.6,8.9,-2.9,1.0,84.3,,2012.0,9.0,16.0
2012-09-17,,,,0.0,5.4,0.0,14.0,94.0,25.2,12.6,-0.1,1.0,83.1,A,2012.0,9.0,17.0
2012-09-18,22.0,32.0,,0.0,6.2,0.0,22.0,92.0,23.2,11.8,0.3,1.0,81.4,E,2012.0,9.0,18.0
2012-09-19,,,,0.0,6.0,0.0,,,24.8,12.0,-0.8,1.0,80.4,E,2012.0,9.0,19.0
2012-09-20,,,,0.0,3.2,0.0,18.0,90.0,27.2,14.8,2.4,1.0,77.7,A,2012.0,9.0,20.0
2012-09-21,,,,0.0,4.1,0.0,17.0,98.0,27.5,13.9,0.3,1.0,81.2,,2012.0,9.0,21.0
2012-09-22,,,,0.0,6.3,0.0,27.0,100.0,23.6,11.7,-0.3,1.0,86.2,,2012.0,9.0,22.0
2012-09-23,,,,0.0,5.1,0.0,23.0,100.0,25.6,12.9,0.1,1.0,89.4,,2012.0,9.0,23.0
2012-09-24,,,,0.0,5.2,0.0,21.0,100.0,25.5,12.8,0.1,1.0,90.0,,2012.0,9.0,24.0
2012-09-25,,,,9.0,8.2,0.0,62.0,98.0,14.8,9.8,4.8,1.0,93.9,,2012.0,9.0,25.0
2012-09-26,,,,0.0,7.0,0.0,35.0,99.0,18.8,11.0,3.1,1.0,97.9,,2012.0,9.0,26.0
2012-09-27,,,,0.0,7.0,0.0,20.0,100.0,23.0,11.0,-1.0,1.0,85.2,,2012.0,9.0,27.0
2012-09-28,,,,0.0,6.5,0.0,27.0,100.0,24.2,11.5,-1.2,1.0,79.7,,2012.0,9.0,28.0
2012-09-29,25.0,32.0,,0.2,7.7,0.0,42.0,95.0,16.2,10.3,4.4,1.0,84.3,,2012.0,9.0,29.0
2012-09-30,,,,0.0,7.9,0.0,32.0,83.0,16.5,10.1,3.6,1.0,82.8,,2012.0,9.0,30.0
2012-10-01,20.0,39.0,,7.5,5.3,0.0,35.0,98.0,20.2,12.7,5.1,1.0,73.3,,2012.0,10.0,1.0
2012-10-02,,,,6.9,14.8,0.0,85.0,100.0,7.2,3.2,-0.9,1.0,113.0,,2012.0,10.0,2.0
2012-10-03,,,,1.4,15.9,0.0,42.0,100.0,8.2,2.1,-4.1,1.0,90.1,,2012.0,10.0,3.0
2012-10-04,,,,0.2,16.0,0.0,33.0,100.0,8.7,2.0,-4.7,1.0,72.7,,2012.0,10.0,4.0
2012-10-05,,,,0.0,15.4,0.0,28.0,99.0,12.5,2.6,-7.3,1.0,64.3,,2012.0,10.0,5.0
2012-10-06,,,,0.0,10.5,0.0,33.0,94.0,17.5,7.5,-2.6,1.0,60.4,,2012.0,10.0,6.0
2012-10-07,,,,0.0,13.4,0.0,57.0,99.0,10.9,4.6,-1.7,1.0,57.4,,2012.0,10.0,7.0
2012-10-08,,,,0.2,10.1,0.0,56.0,85.0,11.2,7.9,4.6,1.0,56.6,,2012.0,10.0,8.0
2012-10-09,,,,0.0,9.3,0.0,31.0,98.0,17.8,8.7,-0.4,1.0,54.7,,2012.0,10.0,9.0
2012-10-10,35.0,48.0,,0.3,14.6,0.0,65.0,82.0,8.5,3.4,-1.7,1.0,51.6,,2012.0,10.0,10.0
2012-10-11,,,,0.0,16.4,0.0,48.0,96.0,9.2,1.6,-6.1,1.0,49.0,,2012.0,10.0,11.0
2012-10-12,,,,1.0,13.7,0.0,72.0,96.0,9.3,4.3,-0.8,1.0,47.8,,2012.0,10.0,12.0
2012-10-13,21.0,39.0,,0.2,9.2,0.0,32.0,97.0,14.7,8.8,2.9,1.0,48.3,,2012.0,10.0,13.0
2012-10-14,19.0,39.0,,0.0,8.5,0.0,41.0,91.0,16.9,9.5,2.1,1.0,49.6,,2012.0,10.0,14.0
2012-10-15,,,,3.9,9.0,0.0,36.0,97.0,14.5,9.0,3.5,1.0,65.3,,2012.0,10.0,15.0
2012-10-16,18.0,39.0,,7.1,13.6,0.0,43.0,98.0,8.2,4.4,0.5,1.0,72.2,,2012.0,10.0,16.0
2012-10-17,19.0,35.0,,0.5,16.7,0.0,31.0,97.0,6.6,1.3,-4.1,1.0,70.2,,2012.0,10.0,17.0
2012-10-18,,,,0.0,15.0,0.0,48.0,91.0,9.6,3.0,-3.6,1.0,57.4,,2012.0,10.0,18.0
2012-10-19,,,,1.4,11.6,0.0,54.0,96.0,10.8,6.4,1.9,1.0,55.4,,2012.0,10.0,19.0
2012-10-20,20.0,48.0,,14.8,19.2,0.0,80.0,100.0,2.3,-1.2,-4.6,1.0,60.3,A,2012.0,10.0,20.0
2012-10-21,,,,7.4,23.4,0.0,67.0,92.0,-3.1,-5.4,-7.7,1.0,53.1,,2012.0,10.0,21.0
2012-10-22,,,,0.0,23.8,0.0,70.0,94.0,-3.5,-5.8,-8.1,1.0,45.9,B,2012.0,10.0,22.0
2012-10-23,32.0,41.0,,0.2,24.8,0.0,63.0,88.0,-4.9,-6.8,-8.6,1.0,42.1,B,2012.0,10.0,23.0
2012-10-24,,,,0.2,25.0,0.0,,,-2.7,-7.0,-11.2,1.0,41.3,B,2012.0,10.0,24.0
2012-10-25,,,,0.2,22.7,0.0,62.0,90.0,-2.7,-4.7,-6.7,1.0,42.5,B,2012.0,10.0,25.0
2012-10-26,,,,0.2,23.7,0.0,61.0,97.0,-2.0,-5.7,-9.4,1.0,42.5,B,2012.0,10.0,26.0
2012-10-27,,,,1.3,21.5,0.0,71.0,96.0,-0.2,-3.5,-6.7,1.0,42.3,B,2012.0,10.0,27.0
2012-10-28,,,,1.4,22.7,0.0,80.0,96.0,-2.8,-4.7,-6.5,1.0,41.3,B,2012.0,10.0,28.0
2012-10-29,,,,0.3,25.5,0.0,77.0,93.0,-6.1,-7.5,-8.8,1.0,40.7,B,2012.0,10.0,29.0
2012-10-30,4.0,35.0,,8.1,24.2,0.0,73.0,96.0,-4.5,-6.2,-7.9,1.0,41.0,B,2012.0,10.0,30.0
2012-10-31,,,,0.2,23.2,0.0,77.0,95.0,-3.2,-5.2,-7.1,1.0,40.1,B,2012.0,10.0,31.0
2012-11-01,,,,0.2,19.6,0.0,81.0,97.0,2.4,-1.6,-5.5,1.0,40.4,B,2012.0,11.0,1.0
2012-11-02,,,,0.0,17.5,0.0,86.0,100.0,2.3,0.5,-1.3,1.0,40.2,B,2012.0,11.0,2.0
2012-11-03,,,,0.4,17.5,0.0,85.0,100.0,5.0,0.5,-4.0,1.0,39.1,B,2012.0,11.0,3.0
2012-11-04,,,,0.2,15.3,0.0,69.0,100.0,6.9,2.7,-1.6,1.0,39.3,B,2012.0,11.0,4.0
2012-11-05,,,,1.0,14.9,0.0,22.0,100.0,9.2,3.1,-3.1,1.0,42.7,B,2012.0,11.0,5.0
2012-11-06,,,,1.0,19.4,0.0,,,0.3,-1.4,-3.1,1.0,44.9,B,2012.0,11.0,6.0
2012-11-07,,,,5.4,19.4,0.0,80.0,99.0,-0.1,-1.4,-2.7,1.0,40.1,B,2012.0,11.0,7.0
2012-11-08,32.0,48.0,,0.0,23.8,0.0,67.0,87.0,-2.1,-5.8,-9.4,1.0,34.9,B,2012.0,11.0,8.0
2012-11-09,35.0,43.0,,0.0,29.8,0.0,57.0,79.0,-9.1,-11.8,-14.4,1.0,30.6,B,2012.0,11.0,9.0
