x,y,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,LOCAL_YEAR,LOCAL_MONTH,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,STATION_NAME,MIN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,LOCAL_DATE,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,ID,MIN_TEMPERATURE
-118.02972222222222,52.92638888888889,33,,0,,1994,6,AB,,JASPER WARDEN,,7.4,,M,M,1994-06-20 00:00:00,,,,20.7,20,,,,10.6,,21,,3053536,,0,,,3053536.1994.6.20,0.4
-118.02972222222222,52.92638888888889,32,,0,,1994,6,AB,,JASPER WARDEN,,3.2,,M,M,1994-06-22 00:00:00,,,,27.2,22,,,,14.8,,22,,3053536,,0,,,3053536.1994.6.22,2.4
-118.02972222222222,52.92638888888889,0,,0,,1994,6,AB,,JASPER WARDEN,,2.2,,M,M,1994-06-23 00:00:00,,,,27.5,23,,,,15.8,,0,,3053536,,0,,,3053536.1994.6.23,4.1
-118.02972222222222,52.92638888888889,32,,5.2,,1994,6,AB,,JASPER WARDEN,,4.6,,M,M,1994-06-24 00:00:00,,,,21.5,24,,,,13.4,,22,,3053536,,0,,,3053536.1994.6.24,5.2
-118.02972222222222,52.92638888888889,0,,0,,1994,6,AB,,JASPER WARDEN,,1.4,,M,M,1994-06-25 00:00:00,,,,23.5,25,,,,16.6,,0,,3053536,,0,,,3053536.1994.6.25,9.6
-118.02972222222222,52.92638888888889,39,,0,,1994,6,AB,,JASPER WARDEN,,5.1,,M,M,1994-06-26 00:00:00,,,,21.7,26,,,,12.9,,22,,3053536,,0,,,3053536.1994.6.26,4
-118.02972222222222,52.92638888888889,39,,0,,1994,6,AB,,JASPER WARDEN,,3.8,,M,M,1994-06-27 00:00:00,,,,23.3,27,,,,14.2,,22,,3053536,,0,,,3053536.1994.6.27,5
-118.02972222222222,52.92638888888889,33,,2.4,,1994,6,AB,,JASPER WARDEN,,2.5,,M,M,1994-06-28 00:00:00,,,,21.3,28,,,,15.5,,36,,3053536,,0,,,3053536.1994.6.28,9.7
-118.02972222222222,52.92638888888889,32,,5.4,,1994,6,AB,,JASPER WARDEN,,4.5,,M,M,1994-06-29 00:00:00,,,,18.4,29,,,,13.5,,27,,3053536,,0,,,3053536.1994.6.29,8.6
-118.02972222222222,52.92638888888889,,,,,1994,6,AB,M,JASPER WARDEN,E,,,,M,1994-06-30 00:00:00,,M,,,30,M,M,M,,,,,3053536,,,M,M,3053536.1994.6.30,5.8
-118.02972222222222,52.92638888888889,32,,0,,1994,7,AB,,JASPER WARDEN,,3.6,,M,M,1994-07-06 00:00:00,,,,20.7,6,,,,14.4,,29,,3053536,,0,,,3053536.1994.7.6,8
-118.02972222222222,52.92638888888889,,,,,1994,7,AB,M,JASPER WARDEN,E,,,,M,1994-07-07 00:00:00,,M,,,7,M,M,M,,,,,3053536,,,M,M,3053536.1994.7.7,8.1
-118.02972222222222,52.92638888888889,0,,0.2,,1994,7,AB,,JASPER WARDEN,,1,,M,M,1994-07-08 00:00:00,,,,25.1,8,,,,17,,0,,3053536,,0,,,3053536.1994.7.8,8.8
-118.02972222222222,52.92638888888889,0,,0,,1994,7,AB,,JASPER WARDEN,,2,,M,M,1994-07-09 00:00:00,,,,22.6,9,,,,16,,0,,3053536,,0,,,3053536.1994.7.9,9.3
-118.02972222222222,52.92638888888889,0,,0,,1994,7,AB,,JASPER WARDEN,,4,,M,M,1994-07-10 00:00:00,,,,22.7,10,,,,14,,0,,3053536,,0,,,3053536.1994.7.10,5.3
-118.02972222222222,52.92638888888889,39,,1.8,,1994,7,AB,,JASPER WARDEN,,4,,M,M,1994-07-11 00:00:00,,,,18.2,11,,,,14,,23,,3053536,,0,,,3053536.1994.7.11,9.7
-118.02972222222222,52.92638888888889,0,,0,,1994,7,AB,,JASPER WARDEN,,5.2,,M,M,1994-07-12 00:00:00,,,,20.9,12,,,,12.8,,0,,3053536,,0,,,3053536.1994.7.12,4.6
-118.02972222222222,52.92638888888889,32,,0,,1994,7,AB,,JASPER WARDEN,,3.5,,M,M,1994-07-13 00:00:00,,,,24.8,13,,,,14.5,,36,,3053536,,0,,,3053536.1994.7.13,4.1
-118.02972222222222,52.92638888888889,39,,0,,1994,7,AB,,JASPER WARDEN,,4.4,,M,M,1994-07-14 00:00:00,,,,23.6,14,,,,13.6,,35,,3053536,,0,,,3053536.1994.7.14,3.5
-118.02972222222222,52.92638888888889,,,0,,1994,7,AB,M,JASPER WARDEN,E,1,,M,M,1994-07-15 00:00:00,,E,,25,15,E,E,M,17,,,,3053536,,0,E,E,3053536.1994.7.15,8.9
-118.02972222222222,52.92638888888889,41,,0.8,,1994,7,AB,,JASPER WARDEN,,1.5,,M,M,1994-07-18 00:00:00,,,,20.9,18,,,,16.5,,23,,3053536,,0,,,3053536.1994.7.18,12
-118.02972222222222,52.92638888888889,32,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-19 00:00:00,,,,25.6,19,,,,19.1,,21,,3053536,,1.1,,,3053536.1994.7.19,12.6
-118.02972222222222,52.92638888888889,37,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-21 00:00:00,,,,31.5,21,,,,20,,36,,3053536,,2,,,3053536.1994.7.21,8.4
-118.02972222222222,52.92638888888889,32,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-22 00:00:00,,,,30.6,22,,,,22,,35,,3053536,,4,,,3053536.1994.7.22,13.4
-118.02972222222222,52.92638888888889,37,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-24 00:00:00,,,,33.2,24,,,,20.9,,1,,3053536,,2.9,,,3053536.1994.7.24,8.6
-118.02972222222222,52.92638888888889,37,,2.8,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-25 00:00:00,,,,32.4,25,,,,20.7,,10,,3053536,,2.7,,,3053536.1994.7.25,9
-118.02972222222222,52.92638888888889,37,,2.4,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-26 00:00:00,,,,28.8,26,,,,19.7,,27,,3053536,,1.7,,,3053536.1994.7.26,10.5
-118.02972222222222,52.92638888888889,0,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-27 00:00:00,,,,30.4,27,,,,18.1,,0,,3053536,,0.1,,,3053536.1994.7.27,5.7
-118.02972222222222,52.92638888888889,33,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-28 00:00:00,,,,31.6,28,,,,20.2,,1,,3053536,,2.2,,,3053536.1994.7.28,8.7
-118.02972222222222,52.92638888888889,32,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-29 00:00:00,,,,32.8,29,,,,20.3,,20,,3053536,,2.3,,,3053536.1994.7.29,7.7
-118.02972222222222,52.92638888888889,35,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-30 00:00:00,,,,31.7,30,,,,18.7,,22,,3053536,,0.7,,,3053536.1994.7.30,5.7
-118.02972222222222,52.92638888888889,33,,0,,1994,7,AB,,JASPER WARDEN,,0,,M,M,1994-07-31 00:00:00,,,,29.3,31,,,,18.5,,21,,3053536,,0.5,,,3053536.1994.7.31,7.6
-118.02972222222222,52.92638888888889,35,,0,,1994,8,AB,,JASPER WARDEN,,0,,M,M,1994-08-01 00:00:00,,,,31.2,1,,,,19.1,,34,,3053536,,1.1,,,3053536.1994.8.1,6.9
-118.02972222222222,52.92638888888889,35,,0,,1994,8,AB,,JASPER WARDEN,,0,,M,M,1994-08-02 00:00:00,,,,32.7,2,,,,19.8,,35,,3053536,,1.8,,,3053536.1994.8.2,6.8
-118.02972222222222,52.92638888888889,41,,1.4,,1994,8,AB,,JASPER WARDEN,,0,,M,M,1994-08-03 00:00:00,,,,30.9,3,,,,21.6,,14,,3053536,,3.6,,,3053536.1994.8.3,12.3
-118.02972222222222,52.92638888888889,35,,0.4,,1994,8,AB,,JASPER WARDEN,,3.7,,M,M,1994-08-06 00:00:00,,,,21.2,6,,,,14.3,,2,,3053536,,0,,,3053536.1994.8.6,7.4
-118.02972222222222,52.92638888888889,46,,0.6,,1994,8,AB,,JASPER WARDEN,,3.5,,M,M,1994-08-07 00:00:00,,,,19.1,7,,,,14.5,,33,,3053536,,0,,,3053536.1994.8.7,9.8
-118.02972222222222,52.92638888888889,44,,4.6,,1994,8,AB,,JASPER WARDEN,,6.7,,M,M,1994-08-08 00:00:00,,,,14.6,8,,,,11.3,,1,,3053536,,0,,,3053536.1994.8.8,7.9
-118.02972222222222,52.92638888888889,0,,0.6,,1994,8,AB,,JASPER WARDEN,,7.5,,M,M,1994-08-09 00:00:00,,,,15.8,9,,,,10.5,,0,,3053536,,0,,,3053536.1994.8.9,5.2
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,5,,M,M,1994-08-10 00:00:00,,,,22.5,10,,,,13,,0,,3053536,,0,,,3053536.1994.8.10,3.5
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,2,,M,M,1994-08-11 00:00:00,,,,25.9,11,,,,16,,0,,3053536,,0,,,3053536.1994.8.11,6.1
-118.02972222222222,52.92638888888889,32,,0,,1994,8,AB,,JASPER WARDEN,,3.2,,M,M,1994-08-12 00:00:00,,,,27,12,,,,14.8,,35,,3053536,,0,,,3053536.1994.8.12,2.6
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,0,,M,M,1994-08-13 00:00:00,,,,31.4,13,,,,18.3,,0,,3053536,,0.3,,,3053536.1994.8.13,5.1
-118.02972222222222,52.92638888888889,43,,3.6,,1994,8,AB,,JASPER WARDEN,,2.1,,M,M,1994-08-15 00:00:00,,,,23,15,,,,15.9,,32,,3053536,,0,,,3053536.1994.8.15,8.8
-118.02972222222222,52.92638888888889,39,,3.4,,1994,8,AB,,JASPER WARDEN,,3.5,,M,M,1994-08-16 00:00:00,,,,21.4,16,,,,14.5,,35,,3053536,,0,,,3053536.1994.8.16,7.6
-118.02972222222222,52.92638888888889,0,,37.2,,1994,8,AB,,JASPER WARDEN,,6.7,,M,M,1994-08-17 00:00:00,,,,13.2,17,,,,11.3,,0,,3053536,,0,,,3053536.1994.8.17,9.3
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,2.1,,M,M,1994-08-18 00:00:00,,,,24.4,18,,,,15.9,,0,,3053536,,0,,,3053536.1994.8.18,7.4
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,1.5,,M,M,1994-08-19 00:00:00,,,,29.1,19,,,,16.5,,0,,3053536,,0,,,3053536.1994.8.19,3.8
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,0.9,,M,M,1994-08-20 00:00:00,,,,28.5,20,,,,17.1,,0,,3053536,,0,,,3053536.1994.8.20,5.6
-118.02972222222222,52.92638888888889,46,,0,,1994,8,AB,,JASPER WARDEN,,5.9,,M,M,1994-08-21 00:00:00,,,,20.8,21,,,,12.1,,20,,3053536,,0,,,3053536.1994.8.21,3.4
-118.02972222222222,52.92638888888889,39,,0.6,,1994,8,AB,,JASPER WARDEN,,5.6,,M,M,1994-08-22 00:00:00,,,,17.7,22,,,,12.4,,28,,3053536,,0,,,3053536.1994.8.22,7.1
-118.02972222222222,52.92638888888889,0,,3.6,,1994,8,AB,,JASPER WARDEN,,6.8,,M,M,1994-08-23 00:00:00,,,,16.3,23,,,,11.2,,0,,3053536,,0,,,3053536.1994.8.23,6
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,8.9,,M,M,1994-08-24 00:00:00,,,,17.5,24,,,,9.1,,0,,3053536,,0,,,3053536.1994.8.24,0.6
-118.02972222222222,52.92638888888889,35,,0,,1994,8,AB,,JASPER WARDEN,,8,,M,M,1994-08-25 00:00:00,,,,18.1,25,,,,10,,34,,3053536,,0,,,3053536.1994.8.25,1.8
-118.02972222222222,52.92638888888889,35,,0,,1994,8,AB,,JASPER WARDEN,,7.1,,M,M,1994-08-26 00:00:00,,,,17.7,26,,,,10.9,,34,,3053536,,0,,,3053536.1994.8.26,4
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,7.4,,M,M,1994-08-27 00:00:00,,,,22.7,27,,,,10.6,,0,,3053536,,0,,,3053536.1994.8.27,-1.5
-118.02972222222222,52.92638888888889,0,,0,,1994,8,AB,,JASPER WARDEN,,5.2,,M,M,1994-08-28 00:00:00,,,,24.7,28,,,,12.8,,0,,3053536,,0,,,3053536.1994.8.28,0.8
-118.02972222222222,52.92638888888889,0,,0.2,,1994,8,AB,,JASPER WARDEN,,7.8,,M,M,1994-08-29 00:00:00,,,,17.3,29,,,,10.2,,0,,3053536,,0,,,3053536.1994.8.29,3
-118.02972222222222,52.92638888888889,41,,0,,1994,8,AB,,JASPER WARDEN,,6.4,,M,M,1994-08-30 00:00:00,,,,17.6,30,,,,11.6,,2,,3053536,,0,,,3053536.1994.8.30,5.5
-118.02972222222222,52.92638888888889,33,,0,,1994,8,AB,,JASPER WARDEN,,6.9,,M,M,1994-08-31 00:00:00,,,,20.8,31,,,,11.1,,35,,3053536,,0,,,3053536.1994.8.31,1.3
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,7.2,,M,M,1994-09-01 00:00:00,,,,21,1,,,,10.8,,0,,3053536,,0,,,3053536.1994.9.1,0.6
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,5.1,,M,M,1994-09-02 00:00:00,,,,21.2,2,,,,12.9,,0,,3053536,,0,,,3053536.1994.9.2,4.5
-118.02972222222222,52.92638888888889,0,,0.4,,1994,9,AB,,JASPER WARDEN,,8.3,,M,M,1994-09-03 00:00:00,,,,14.5,3,,,,9.7,,0,,3053536,,0,,,3053536.1994.9.3,4.8
-118.02972222222222,52.92638888888889,35,,0,,1994,9,AB,,JASPER WARDEN,,4.9,,M,M,1994-09-04 00:00:00,,,,18.6,4,,,,13.1,,23,,3053536,,0,,,3053536.1994.9.4,7.5
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,6.1,,M,M,1994-09-05 00:00:00,,,,21.5,5,,,,11.9,,0,,3053536,,0,,,3053536.1994.9.5,2.3
-118.02972222222222,52.92638888888889,35,,0,,1994,9,AB,,JASPER WARDEN,,4.6,,M,M,1994-09-06 00:00:00,,,,25.2,6,,,,13.4,,17,,3053536,,0,,,3053536.1994.9.6,1.5
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,4.4,,M,M,1994-09-07 00:00:00,,,,23.9,7,,,,13.6,,0,,3053536,,0,,,3053536.1994.9.7,3.3
-118.02972222222222,52.92638888888889,44,,2,,1994,9,AB,,JASPER WARDEN,,6,,M,M,1994-09-08 00:00:00,,,,20.3,8,,,,12,,22,,3053536,,0,,,3053536.1994.9.8,3.7
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,8.3,,M,M,1994-09-09 00:00:00,,,,15.9,9,,,,9.7,,0,,3053536,,0,,,3053536.1994.9.9,3.4
-118.02972222222222,52.92638888888889,0,,0.4,,1994,9,AB,,JASPER WARDEN,,8.2,,M,M,1994-09-10 00:00:00,,,,16.9,10,,,,9.8,,0,,3053536,,0,,,3053536.1994.9.10,2.7
-118.02972222222222,52.92638888888889,0,,2.6,,1994,9,AB,,JASPER WARDEN,,12,,M,M,1994-09-11 00:00:00,,,,13.3,11,,,,6,,0,,3053536,,0,,,3053536.1994.9.11,-1.3
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,9.3,,M,M,1994-09-12 00:00:00,,,,15.3,12,,,,8.7,,0,,3053536,,0,,,3053536.1994.9.12,2
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,5.1,,M,M,1994-09-13 00:00:00,,,,20.6,13,,,,12.9,,0,,3053536,,0,,,3053536.1994.9.13,5.1
-118.02972222222222,52.92638888888889,0,,1,,1994,9,AB,,JASPER WARDEN,,5.2,,M,M,1994-09-14 00:00:00,,,,18.5,14,,,,12.8,,0,,3053536,,0,,,3053536.1994.9.14,7.1
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,4.1,,M,M,1994-09-15 00:00:00,,,,20.8,15,,,,13.9,,0,,3053536,,0,,,3053536.1994.9.15,7
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,2.5,,M,M,1994-09-16 00:00:00,,,,25.4,16,,,,15.5,,0,,3053536,,0,,,3053536.1994.9.16,5.6
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,2.7,,M,M,1994-09-17 00:00:00,,,,27.5,17,,,,15.3,,0,,3053536,,0,,,3053536.1994.9.17,3
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,3.9,,M,M,1994-09-18 00:00:00,,,,25.3,18,,,,14.1,,0,,3053536,,0,,,3053536.1994.9.18,2.9
-118.02972222222222,52.92638888888889,39,,0,,1994,9,AB,,JASPER WARDEN,,5.1,,M,M,1994-09-19 00:00:00,,,,25,19,,,,12.9,,1,,3053536,,0,,,3053536.1994.9.19,0.7
-118.02972222222222,52.92638888888889,39,,0,,1994,9,AB,,JASPER WARDEN,,9.3,,M,M,1994-09-20 00:00:00,,,,16.6,20,,,,8.7,,34,,3053536,,0,,,3053536.1994.9.20,0.7
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,8.8,,M,M,1994-09-21 00:00:00,,,,21.7,21,,,,9.2,,0,,3053536,,0,,,3053536.1994.9.21,-3.3
-118.02972222222222,52.92638888888889,35,,0,,1994,9,AB,,JASPER WARDEN,,4.2,,M,M,1994-09-22 00:00:00,,,,26.5,22,,,,13.8,,18,,3053536,,0,,,3053536.1994.9.22,1.1
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,4.6,,M,M,1994-09-23 00:00:00,,,,22.9,23,,,,13.4,,0,,3053536,,0,,,3053536.1994.9.23,3.8
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,1.6,,M,M,1994-09-24 00:00:00,,,,26.8,24,,,,16.4,,0,,3053536,,0,,,3053536.1994.9.24,6
-118.02972222222222,52.92638888888889,35,,0,,1994,9,AB,,JASPER WARDEN,,4.9,,M,M,1994-09-25 00:00:00,,,,24.7,25,,,,13.1,,23,,3053536,,0,,,3053536.1994.9.25,1.4
-118.02972222222222,52.92638888888889,0,,0,,1994,9,AB,,JASPER WARDEN,,6.6,,M,M,1994-09-26 00:00:00,,,,20,26,,,,11.4,,0,,3053536,,0,,,3053536.1994.9.26,2.8
-118.02972222222222,52.92638888888889,43,,0,,1994,9,AB,,JASPER WARDEN,,1.5,,M,M,1994-09-27 00:00:00,,,,23.3,27,,,,16.5,,30,,3053536,,0,,,3053536.1994.9.27,9.7
-118.02972222222222,52.92638888888889,0,,1.6,,1994,9,AB,,JASPER WARDEN,,6.8,,M,M,1994-09-28 00:00:00,,,,14.5,28,,,,11.2,,0,,3053536,,0,,,3053536.1994.9.28,7.9
-118.02972222222222,52.92638888888889,0,,5.4,,1994,9,AB,,JASPER WARDEN,,14.1,,M,M,1994-09-30 00:00:00,,,,6,30,,,,3.9,,0,,3053536,,0,,,3053536.1994.9.30,1.8
-118.02972222222222,52.92638888888889,33,,8.6,,1994,10,AB,,JASPER WARDEN,,11.6,,M,M,1994-10-01 00:00:00,,,,10.7,1,,,,6.4,,2,,3053536,,0,,,3053536.1994.10.1,2.1
-118.02972222222222,52.92638888888889,32,,1,,1994,10,AB,,JASPER WARDEN,,16.5,,M,M,1994-10-02 00:00:00,,,,4.7,2,,,,1.5,,34,,3053536,,0,,,3053536.1994.10.2,-1.7
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,13.8,,M,M,1994-10-03 00:00:00,,,,12.1,3,,,,4.2,,0,,3053536,,0,,,3053536.1994.10.3,-3.8
-118.02972222222222,52.92638888888889,0,,0.2,,1994,10,AB,,JASPER WARDEN,,9.7,,M,M,1994-10-04 00:00:00,,,,19.2,4,,,,8.3,,0,,3053536,,0,,,3053536.1994.10.4,-2.6
-118.02972222222222,52.92638888888889,32,,0,,1994,10,AB,,JASPER WARDEN,,11.9,,M,M,1994-10-05 00:00:00,,,,14.9,5,,,,6.1,,23,,3053536,,0,,,3053536.1994.10.5,-2.7
-118.02972222222222,52.92638888888889,35,,0.2,,1994,10,AB,,JASPER WARDEN,,15.1,,M,M,1994-10-06 00:00:00,,,,9.9,6,,,,2.9,,27,,3053536,,0,,,3053536.1994.10.6,-4.2
-118.02972222222222,52.92638888888889,32,,0,,1994,10,AB,,JASPER WARDEN,,10.5,,M,M,1994-10-07 00:00:00,,,,14.1,7,,,,7.5,,28,,3053536,,0,,,3053536.1994.10.7,0.8
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,13.7,,M,M,1994-10-08 00:00:00,,,,11.8,8,,,,4.3,,0,,3053536,,0,,,3053536.1994.10.8,-3.3
-118.02972222222222,52.92638888888889,39,,0.2,,1994,10,AB,,JASPER WARDEN,,7.2,,M,M,1994-10-09 00:00:00,,,,16.9,9,,,,10.8,,20,,3053536,,0,,,3053536.1994.10.9,4.7
-118.02972222222222,52.92638888888889,0,,4.5,,1994,10,AB,,JASPER WARDEN,,14.1,,M,M,1994-10-10 00:00:00,,,,11.2,10,,,,3.9,,0,,3053536,,0,,,3053536.1994.10.10,-3.5
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,15.9,,M,M,1994-10-11 00:00:00,,,,11.5,11,,,,2.1,,0,,3053536,,0,,,3053536.1994.10.11,-7.3
-118.02972222222222,52.92638888888889,0,,0.2,,1994,10,AB,,JASPER WARDEN,,14.7,,M,M,1994-10-12 00:00:00,,,,13.9,12,,,,3.3,,0,,3053536,,0,,,3053536.1994.10.12,-7.3
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,15.1,,M,M,1994-10-13 00:00:00,,,,9.4,13,,,,2.9,,0,,3053536,,0,,,3053536.1994.10.13,-3.7
-118.02972222222222,52.92638888888889,43,,0,,1994,10,AB,,JASPER WARDEN,,17,,M,M,1994-10-14 00:00:00,,,,5,14,,,,1,,36,,3053536,,0,,,3053536.1994.10.14,-3.1
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,16.3,,M,M,1994-10-15 00:00:00,,,,7.1,15,,,,1.7,,0,,3053536,,0,,,3053536.1994.10.15,-3.7
-118.02972222222222,52.92638888888889,0,,0.2,,1994,10,AB,,JASPER WARDEN,,14.1,,M,M,1994-10-16 00:00:00,,,,13.8,16,,,,3.9,,0,,3053536,,0,,,3053536.1994.10.16,-6
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,15.6,,M,M,1994-10-17 00:00:00,,,,9.9,17,,,,2.4,,0,,3053536,,0,,,3053536.1994.10.17,-5.1
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,14.8,,M,M,1994-10-18 00:00:00,,,,9.7,18,,,,3.2,,0,,3053536,,0,,,3053536.1994.10.18,-3.3
-118.02972222222222,52.92638888888889,0,,1.4,,1994,10,AB,,JASPER WARDEN,,15,,M,M,1994-10-19 00:00:00,,,,8.3,19,,,,3,,0,,3053536,,0,,,3053536.1994.10.19,-2.3
-118.02972222222222,52.92638888888889,32,,1,,1994,10,AB,,JASPER WARDEN,,12.7,,M,M,1994-10-20 00:00:00,,,,8.9,20,,,,5.3,,18,,3053536,,0,,,3053536.1994.10.20,1.7
-118.02972222222222,52.92638888888889,0,,3.1,,1994,10,AB,,JASPER WARDEN,,15.6,,M,M,1994-10-21 00:00:00,,,,4.7,21,,,,2.4,,0,,3053536,,0,,,3053536.1994.10.21,0
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,16,,M,M,1994-10-22 00:00:00,,,,6,22,,,,2,,0,,3053536,,0,,,3053536.1994.10.22,-2
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,15.8,,M,M,1994-10-23 00:00:00,,,,8.8,23,,,,2.2,,0,,3053536,,0,,,3053536.1994.10.23,-4.4
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,16.1,,M,M,1994-10-24 00:00:00,,,,11.2,24,,,,1.9,,0,,3053536,,0,,,3053536.1994.10.24,-7.5
-118.02972222222222,52.92638888888889,46,,0,,1994,10,AB,,JASPER WARDEN,,11.2,,M,M,1994-10-25 00:00:00,,,,16.8,25,,,,6.8,,15,,3053536,,0,,,3053536.1994.10.25,-3.2
-118.02972222222222,52.92638888888889,50,,2.4,,1994,10,AB,,JASPER WARDEN,,11,,M,M,1994-10-26 00:00:00,,,,11.1,26,,,,7,,28,,3053536,,0,,,3053536.1994.10.26,2.8
-118.02972222222222,52.92638888888889,0,,0.6,,1994,10,AB,,JASPER WARDEN,,14,,M,M,1994-10-27 00:00:00,,,,9,27,,,,4,,0,,3053536,,0,,,3053536.1994.10.27,-1
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,15.4,,M,M,1994-10-28 00:00:00,,,,6.5,28,,,,2.6,,0,,3053536,,0,,,3053536.1994.10.28,-1.3
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,17.9,,M,M,1994-10-29 00:00:00,,,,5.9,29,,,,0.1,,0,,3053536,,0,,,3053536.1994.10.29,-5.7
-118.02972222222222,52.92638888888889,0,,0,,1994,10,AB,,JASPER WARDEN,,18.8,,M,M,1994-10-30 00:00:00,,,,4,30,,,,-0.8,,0,,3053536,,0,,,3053536.1994.10.30,-5.5
-118.02972222222222,52.92638888888889,,,,,1994,10,AB,M,JASPER WARDEN,E,,,,M,1994-10-31 00:00:00,,M,,,31,M,M,M,,,,,3053536,,,M,M,3053536.1994.10.31,-5.1
-118.02972222222222,52.92638888888889,35,,1.6,,1994,11,AB,,JASPER WARDEN,,23,,M,M,1994-11-01 00:00:00,,,,-2.3,1,,,,-5,,4,,3053536,,0,,,3053536.1994.11.1,-7.6
-118.02972222222222,52.92638888888889,0,,0,,1994,11,AB,,JASPER WARDEN,,26.7,,M,M,1994-11-02 00:00:00,,,,-1.3,2,,,,-8.7,,0,,3053536,,0,,,3053536.1994.11.2,-16.1
-118.02972222222222,52.92638888888889,0,,0,,1994,11,AB,,JASPER WARDEN,,24.9,,M,M,1994-11-03 00:00:00,,,,-0.5,3,,,,-6.9,,0,,3053536,,0,,,3053536.1994.11.3,-13.2
-118.02972222222222,52.92638888888889,0,,0,,1994,11,AB,,JASPER WARDEN,,19.7,,M,M,1994-11-04 00:00:00,,,,3.1,4,,,,-1.7,,0,,3053536,,0,,,3053536.1994.11.4,-6.5
