PARAM,Date,Value,SYM
2,2014/02/19,0.995,
2,2014/02/20,0.91,
2,2014/02/21,0.826,
2,2014/02/22,0.858,
2,2014/02/23,0.871,
2,2014/02/24,0.849,
2,2014/02/25,0.874,
2,2014/02/26,0.877,
2,2014/02/27,0.869,
2,2014/02/28,0.862,
2,2014/03/01,0.874,
2,2014/03/02,0.883,
2,2014/03/03,0.867,
2,2014/03/04,0.879,
2,2014/03/05,0.872,
2,2014/03/06,0.873,
2,2014/03/07,0.87,
2,2014/03/08,0.824,
2,2014/03/09,0.782,
2,2014/03/10,0.729,
2,2014/03/11,0.686,
2,2014/03/12,0.655,
2,2014/03/13,0.623,
2,2014/03/14,0.597,
2,2014/03/15,0.572,
2,2014/03/16,0.543,
2,2014/03/17,0.518,
2,2014/03/18,0.502,A
2,2014/03/19,,
2,2014/03/20,,
2,2014/03/21,,
2,2014/03/22,,
2,2014/03/23,,
2,2014/03/24,0.483,A
2,2014/03/25,0.492,A
2,2014/03/26,0.494,
2,2014/03/27,0.494,
2,2014/03/28,0.487,A
2,2014/03/29,,
2,2014/03/30,,
2,2014/03/31,,
2,2014/04/01,,
2,2014/04/02,,
2,2014/04/03,,
2,2014/04/04,,
2,2014/04/05,,
2,2014/04/06,,
2,2014/04/07,,
2,2014/04/08,,
2,2014/04/09,,
2,2014/04/10,,
2,2014/04/11,,
2,2014/04/12,,
2,2014/04/13,,
2,2014/04/14,,
2,2014/04/15,,
2,2014/04/16,,
2,2014/04/17,,
2,2014/04/18,,
2,2014/04/19,,
2,2014/04/20,,
2,2014/04/21,,
2,2014/04/22,,
2,2014/04/23,,
2,2014/04/24,,
2,2014/04/25,,
2,2014/04/26,,
2,2014/04/27,,
2,2014/04/28,,
2,2014/04/29,,
2,2014/04/30,,
2,2014/05/01,0.684,A
2,2014/05/02,0.769,
2,2014/05/03,0.796,
2,2014/05/04,0.72,
2,2014/05/05,0.685,
2,2014/05/06,0.67,
2,2014/05/07,0.646,
2,2014/05/08,0.642,
2,2014/05/09,0.661,
2,2014/05/10,0.676,
2,2014/05/11,0.671,
2,2014/05/12,0.681,
2,2014/05/13,0.72,
2,2014/05/14,0.803,
2,2014/05/15,0.949,
2,2014/05/16,1.13,
2,2014/05/17,1.237,
2,2014/05/18,1.397,
2,2014/05/19,1.563,
2,2014/05/20,1.575,
2,2014/05/21,1.666,
2,2014/05/22,1.804,
2,2014/05/23,1.994,
2,2014/05/24,2.283,
2,2014/05/25,2.193,
2,2014/05/26,2.057,
2,2014/05/27,2.009,
2,2014/05/28,1.975,
2,2014/05/29,1.905,
2,2014/05/30,1.837,
2,2014/05/31,1.862,
2,2014/06/01,1.94,
2,2014/06/02,2.006,
2,2014/06/03,2.103,
2,2014/06/04,2.162,
2,2014/06/05,2.14,A
2,2014/06/06,1.958,A
2,2014/06/07,1.867,A
2,2014/06/08,1.825,
2,2014/06/09,2.063,
2,2014/06/10,2.07,
2,2014/06/11,1.934,A
2,2014/06/12,1.934,
2,2014/06/13,1.959,
2,2014/06/14,2.045,
2,2014/06/15,2.107,
2,2014/06/16,2.15,
2,2014/06/17,2.119,
2,2014/06/18,2.1,
2,2014/06/19,2.189,
2,2014/06/20,2.326,
2,2014/06/21,2.359,
2,2014/06/22,2.278,
2,2014/06/23,2.253,
2,2014/06/24,2.324,
2,2014/06/25,2.406,
2,2014/06/26,2.378,
2,2014/06/27,2.292,
2,2014/06/28,2.26,
2,2014/06/29,2.258,
2,2014/06/30,2.208,
2,2014/07/01,2.124,
2,2014/07/02,2.175,
2,2014/07/03,2.332,
2,2014/07/04,2.396,
2,2014/07/05,2.289,
2,2014/07/06,2.278,
2,2014/07/07,2.27,
2,2014/07/08,2.236,
2,2014/07/09,2.261,
2,2014/07/10,2.303,
2,2014/07/11,2.181,
2,2014/07/12,2.141,
2,2014/07/13,2.163,
2,2014/07/14,2.235,
2,2014/07/15,2.329,
2,2014/07/16,2.354,
2,2014/07/17,2.379,
2,2014/07/18,2.291,
2,2014/07/19,2.319,
2,2014/07/20,2.509,
2,2014/07/21,2.3,
2,2014/07/22,2.177,
2,2014/07/23,2.117,
2,2014/07/24,2.262,
2,2014/07/25,2.294,
2,2014/07/26,2.153,
2,2014/07/27,2.061,
2,2014/07/28,2.056,
2,2014/07/29,2.118,
2,2014/07/30,2.173,
2,2014/07/31,2.197,
2,2014/08/01,2.157,
2,2014/08/02,2.157,
2,2014/08/03,2.161,
2,2014/08/04,2.123,
2,2014/08/05,2.082,
2,2014/08/06,2.145,
2,2014/08/07,2.151,
2,2014/08/08,2.114,
2,2014/08/09,2.002,
2,2014/08/10,1.934,
2,2014/08/11,1.948,
2,2014/08/12,2.023,
2,2014/08/13,2.09,
2,2014/08/14,2.05,
2,2014/08/15,2.083,
2,2014/08/16,2.219,
2,2014/08/17,2.189,
2,2014/08/18,2.157,
2,2014/08/19,2.153,
2,2014/08/20,2.083,
2,2014/08/21,1.949,
2,2014/08/22,1.878,
2,2014/08/23,1.765,A
2,2014/08/24,1.748,A
2,2014/08/25,1.694,A
2,2014/08/26,1.663,A
2,2014/08/27,1.76,A
2,2014/08/28,1.967,
2,2014/08/29,1.865,
2,2014/08/30,1.822,
2,2014/08/31,1.734,A
2,2014/09/01,1.622,A
2,2014/09/02,1.628,A
2,2014/09/03,1.611,A
2,2014/09/04,1.516,A
2,2014/09/05,1.457,
2,2014/09/06,1.449,A
2,2014/09/07,1.508,
2,2014/09/08,1.602,A
2,2014/09/09,1.549,
2,2014/09/10,1.428,
2,2014/09/11,1.361,
2,2014/09/12,1.311,
2,2014/09/13,1.257,
2,2014/09/14,1.236,
2,2014/09/15,1.232,
2,2014/09/16,1.258,
2,2014/09/17,1.323,A
2,2014/09/18,1.418,
2,2014/09/19,1.634,
2,2014/09/20,1.627,
2,2014/09/21,1.541,
2,2014/09/22,1.568,
2,2014/09/23,1.68,
2,2014/09/24,1.707,
2,2014/09/25,2.034,
2,2014/09/26,2.031,
2,2014/09/27,1.867,
2,2014/09/28,1.707,
2,2014/09/29,1.612,
2,2014/09/30,1.59,
2,2014/10/01,1.508,
2,2014/10/02,1.408,
2,2014/10/03,1.336,
2,2014/10/04,1.316,
2,2014/10/05,1.319,
2,2014/10/06,1.323,
2,2014/10/07,1.38,
2,2014/10/08,1.322,
2,2014/10/09,1.289,
2,2014/10/10,1.241,
2,2014/10/11,1.31,
2,2014/10/12,1.337,
2,2014/10/13,1.235,
2,2014/10/14,1.207,
2,2014/10/15,1.226,
2,2014/10/16,1.175,
2,2014/10/17,1.14,
2,2014/10/18,1.113,
2,2014/10/19,1.113,
2,2014/10/20,1.103,
2,2014/10/21,1.188,
2,2014/10/22,1.198,
2,2014/10/23,1.176,
2,2014/10/24,1.179,
2,2014/10/25,1.128,
2,2014/10/26,1.126,
2,2014/10/27,1.101,
2,2014/10/28,1.059,
2,2014/10/29,1.048,
2,2014/10/30,1.027,
2,2014/10/31,1.02,
2,2014/11/01,1.067,
2,2014/11/02,1.027,
2,2014/11/03,1.006,
2,2014/11/04,1.01,
2,2014/11/05,1.005,
2,2014/11/06,1.001,
2,2014/11/07,1.139,
2,2014/11/08,1.096,
2,2014/11/09,1.078,
2,2014/11/10,1.027,
2,2014/11/11,0.835,
2,2014/11/12,0.772,
2,2014/11/13,0.797,
2,2014/11/14,0.806,
2,2014/11/15,1.189,
2,2014/11/16,2.001,
2,2014/11/17,2.201,
2,2014/11/18,2.066,
2,2014/11/19,1.926,
2,2014/11/20,1.773,
2,2014/11/21,1.82,
2,2014/11/22,1.729,
2,2014/11/23,1.576,
2,2014/11/24,1.414,
2,2014/11/25,1.288,
2,2014/11/26,1.231,
2,2014/11/27,1.502,
2,2014/11/28,1.876,
2,2014/11/29,1.743,
2,2014/11/30,1.678,
2,2014/12/01,1.787,
2,2014/12/02,1.839,
2,2014/12/03,2.026,
2,2014/12/04,2.006,
2,2014/12/05,1.945,
2,2014/12/06,1.829,
2,2014/12/07,1.811,
2,2014/12/08,1.746,
2,2014/12/09,1.753,
2,2014/12/10,1.756,
2,2014/12/11,1.766,
2,2014/12/12,1.8,
2,2014/12/13,1.721,
2,2014/12/14,1.6,
2,2014/12/15,1.538,
2,2014/12/16,1.643,
2,2014/12/17,1.634,
2,2014/12/18,1.561,
2,2014/12/19,1.563,
2,2014/12/20,1.523,
2,2014/12/21,1.521,
2,2014/12/22,1.493,
2,2014/12/23,1.461,
2,2014/12/24,1.428,
2,2014/12/25,1.4,
2,2014/12/26,1.35,
2,2014/12/27,1.333,
2,2014/12/28,1.339,
2,2014/12/29,1.388,
2,2014/12/30,1.567,
2,2014/12/31,1.554,
2,2015/01/01,1.455,
2,2015/01/02,1.475,
2,2015/01/03,1.433,
2,2015/01/04,1.403,
2,2015/01/05,1.424,
2,2015/01/06,1.443,
2,2015/01/07,1.442,
2,2015/01/08,1.425,
2,2015/01/09,1.403,
2,2015/01/10,1.447,
2,2015/01/11,1.424,
2,2015/01/12,1.385,
2,2015/01/13,1.335,
2,2015/01/14,1.346,
2,2015/01/15,1.343,
2,2015/01/16,1.369,
2,2015/01/17,1.337,
2,2015/01/18,1.32,
2,2015/01/19,1.3,
2,2015/01/20,1.282,
2,2015/01/21,1.242,
2,2015/01/22,1.218,
2,2015/01/23,1.179,
2,2015/01/24,1.138,
2,2015/01/25,1.067,
2,2015/01/26,1.004,
2,2015/01/27,0.97,
2,2015/01/28,0.9,
2,2015/01/29,0.82,
2,2015/01/30,0.767,
2,2015/01/31,0.761,
2,2015/02/01,0.717,
2,2015/02/02,0.741,
2,2015/02/03,0.767,
2,2015/02/04,0.74,
2,2015/02/05,0.74,
2,2015/02/06,0.761,
2,2015/02/07,0.781,
2,2015/02/08,0.809,
2,2015/02/09,0.81,
2,2015/02/10,0.771,
2,2015/02/11,0.75,
2,2015/02/12,0.733,
2,2015/02/13,0.722,
2,2015/02/14,0.736,
2,2015/02/15,0.733,
2,2015/02/16,0.697,
2,2015/02/17,0.645,
2,2015/02/18,0.634,
2,2015/02/19,0.658,
2,2015/02/20,0.649,
2,2015/02/21,0.63,
2,2015/02/22,0.595,
2,2015/02/23,0.599,
2,2015/02/24,0.618,
2,2015/02/25,0.61,
2,2015/02/26,0.608,
2,2015/02/27,0.589,
2,2015/02/28,0.563,
2,2015/03/01,0.556,
2,2015/03/02,0.587,
2,2015/03/03,0.566,
2,2015/03/04,0.54,
2,2015/03/05,0.563,
2,2015/03/06,0.58,
2,2015/03/07,0.58,
2,2015/03/08,0.579,
2,2015/03/09,0.593,
2,2015/03/10,0.611,
2,2015/03/11,0.614,
2,2015/03/12,0.644,
2,2015/03/13,0.685,
2,2015/03/14,0.706,
2,2015/03/15,0.718,
2,2015/03/16,0.673,
2,2015/03/17,0.646,
2,2015/03/18,0.652,
2,2015/03/19,0.65,
2,2015/03/20,0.644,
2,2015/03/21,0.658,
2,2015/03/22,0.677,
2,2015/03/23,0.67,
2,2015/03/24,0.669,
2,2015/03/25,0.654,
2,2015/03/26,0.654,
2,2015/03/27,0.699,
2,2015/03/28,0.799,
2,2015/03/29,0.866,
2,2015/03/30,0.821,
2,2015/03/31,0.832,
2,2015/04/01,0.867,
2,2015/04/02,0.805,
2,2015/04/03,0.773,
2,2015/04/04,0.754,
2,2015/04/05,0.75,
2,2015/04/06,0.733,
2,2015/04/07,0.716,
2,2015/04/08,0.705,
2,2015/04/09,0.7,
2,2015/04/10,0.703,
2,2015/04/11,0.711,
2,2015/04/12,0.704,
2,2015/04/13,0.685,
2,2015/04/14,0.681,
2,2015/04/15,0.668,
2,2015/04/16,0.667,
2,2015/04/17,0.681,
2,2015/04/18,0.701,
2,2015/04/19,0.7,
2,2015/04/20,0.711,
2,2015/04/21,0.747,
2,2015/04/22,0.838,
2,2015/04/23,0.894,
2,2015/04/24,0.872,
2,2015/04/25,0.843,
2,2015/04/26,0.82,
2,2015/04/27,0.812,
2,2015/04/28,0.839,
2,2015/04/29,1.014,
2,2015/04/30,1.11,
2,2015/05/01,1.059,
2,2015/05/02,1.022,
2,2015/05/03,0.98,
2,2015/05/04,0.958,
2,2015/05/05,0.99,
2,2015/05/06,1.026,
2,2015/05/07,0.991,
2,2015/05/08,0.977,
2,2015/05/09,0.974,
2,2015/05/10,1.021,
2,2015/05/11,1.126,
2,2015/05/12,1.269,
2,2015/05/13,1.399,
2,2015/05/14,1.505,
2,2015/05/15,1.519,
2,2015/05/16,1.554,
2,2015/05/17,1.568,
2,2015/05/18,1.59,
2,2015/05/19,1.723,
2,2015/05/20,1.932,
2,2015/05/21,2.08,
2,2015/05/22,2.206,
2,2015/05/23,2.316,
2,2015/05/24,2.372,
2,2015/05/25,2.387,
2,2015/05/26,2.368,
2,2015/05/27,2.432,
2,2015/05/28,2.485,
2,2015/05/29,2.571,
2,2015/05/30,2.622,
2,2015/05/31,2.695,
2,2015/06/01,2.61,
2,2015/06/02,2.506,
2,2015/06/03,2.524,
2,2015/06/04,2.523,
2,2015/06/05,2.506,
2,2015/06/06,2.517,
2,2015/06/07,2.557,
2,2015/06/08,2.622,
2,2015/06/09,2.676,
2,2015/06/10,2.586,
2,2015/06/11,2.469,
2,2015/06/12,2.436,
2,2015/06/13,2.275,
2,2015/06/14,2.137,
2,2015/06/15,2.022,
2,2015/06/16,1.989,
2,2015/06/17,2.055,
2,2015/06/18,2.128,
2,2015/06/19,2.162,
2,2015/06/20,2.171,
2,2015/06/21,2.037,
2,2015/06/22,1.966,
2,2015/06/23,1.983,
2,2015/06/24,2.051,
2,2015/06/25,2.111,
2,2015/06/26,2.265,
2,2015/06/27,2.392,
2,2015/06/28,2.419,
2,2015/06/29,2.48,
2,2015/06/30,2.473,
2,2015/07/01,2.448,
2,2015/07/02,2.369,
2,2015/07/03,2.367,
2,2015/07/04,2.35,
2,2015/07/05,2.233,
2,2015/07/06,2.143,
2,2015/07/07,2.123,
2,2015/07/08,2.108,
2,2015/07/09,2.177,
2,2015/07/10,2.246,
2,2015/07/11,2.283,
2,2015/07/12,2.335,
2,2015/07/13,2.279,
2,2015/07/14,2.203,
2,2015/07/15,2.13,
2,2015/07/16,2.24,
2,2015/07/17,2.149,
2,2015/07/18,2.1,
2,2015/07/19,2.084,
2,2015/07/20,2.166,
2,2015/07/21,2.25,
2,2015/07/22,2.133,
2,2015/07/23,2.027,
2,2015/07/24,1.963,
2,2015/07/25,1.992,
2,2015/07/26,1.943,
2,2015/07/27,1.88,
2,2015/07/28,1.817,
2,2015/07/29,1.818,
2,2015/07/30,1.858,
2,2015/07/31,1.905,
2,2015/08/01,1.975,
2,2015/08/02,1.988,
2,2015/08/03,2.015,
2,2015/08/04,2.053,
2,2015/08/05,2.067,
2,2015/08/06,1.994,
2,2015/08/07,1.941,
2,2015/08/08,1.9,
2,2015/08/09,1.944,
2,2015/08/10,1.967,
2,2015/08/11,1.948,
2,2015/08/12,1.96,
2,2015/08/13,2.019,
2,2015/08/14,2.037,
2,2015/08/15,2.123,
2,2015/08/16,1.959,
2,2015/08/17,1.871,
2,2015/08/18,1.814,
2,2015/08/19,1.835,
2,2015/08/20,1.862,
2,2015/08/21,1.858,
2,2015/08/22,1.79,
2,2015/08/23,1.674,
2,2015/08/24,1.687,
2,2015/08/25,1.715,
2,2015/08/26,1.704,
2,2015/08/27,1.695,
2,2015/08/28,1.764,
2,2015/08/29,1.838,
2,2015/08/30,2.021,
2,2015/08/31,1.956,
2,2015/09/01,2.066,
2,2015/09/02,2.102,
2,2015/09/03,1.973,
2,2015/09/04,1.827,
2,2015/09/05,1.725,
2,2015/09/06,1.65,
2,2015/09/07,1.59,
2,2015/09/08,1.547,
2,2015/09/09,1.555,
2,2015/09/10,1.565,
2,2015/09/11,1.639,
2,2015/09/12,1.715,
2,2015/09/13,1.939,
2,2015/09/14,1.871,
2,2015/09/15,1.746,
2,2015/09/16,1.648,
2,2015/09/17,1.558,
2,2015/09/18,1.497,
2,2015/09/19,1.464,
2,2015/09/20,1.792,
2,2015/09/21,2.353,
2,2015/09/22,2.046,
2,2015/09/23,1.853,
2,2015/09/24,1.722,
2,2015/09/25,1.693,
2,2015/09/26,1.819,
2,2015/09/27,1.69,
2,2015/09/28,1.601,
2,2015/09/29,1.545,
2,2015/09/30,1.504,
2,2015/10/01,1.501,
2,2015/10/02,1.508,
2,2015/10/03,1.541,
2,2015/10/04,1.471,
2,2015/10/05,1.424,
2,2015/10/06,1.381,
2,2015/10/07,1.364,
2,2015/10/08,1.366,
2,2015/10/09,1.381,
2,2015/10/10,1.465,
2,2015/10/11,1.778,
2,2015/10/12,1.666,
2,2015/10/13,1.541,
2,2015/10/14,1.455,
2,2015/10/15,1.384,
2,2015/10/16,1.343,
2,2015/10/17,1.312,
2,2015/10/18,1.302,
2,2015/10/19,1.33,
2,2015/10/20,1.375,
2,2015/10/21,1.32,
2,2015/10/22,1.283,
2,2015/10/23,1.25,
2,2015/10/24,1.224,
2,2015/10/25,1.169,
2,2015/10/26,1.17,
2,2015/10/27,1.169,
2,2015/10/28,1.118,
2,2015/10/29,1.128,
2,2015/10/30,1.111,
2,2015/10/31,1.1,
2,2015/11/01,1.09,
2,2015/11/02,1.069,
2,2015/11/03,1.051,
2,2015/11/04,1.015,
2,2015/11/05,1.019,
2,2015/11/06,1.001,
2,2015/11/07,0.999,
2,2015/11/08,1.013,
2,2015/11/09,0.998,
2,2015/11/10,0.928,
2,2015/11/11,0.963,
2,2015/11/12,0.957,
2,2015/11/13,0.957,
2,2015/11/14,0.958,
2,2015/11/15,0.959,
2,2015/11/16,0.929,
2,2015/11/17,0.933,
2,2015/11/18,0.909,
2,2015/11/19,0.892,
2,2015/11/20,0.89,
2,2015/11/21,0.859,
2,2015/11/22,0.868,
2,2015/11/23,0.849,
2,2015/11/24,0.862,
2,2015/11/25,0.763,
2,2015/11/26,0.745,
2,2015/11/27,0.778,
2,2015/11/28,0.796,
2,2015/11/29,0.804,
2,2015/11/30,0.812,
2,2015/12/01,0.815,
2,2015/12/02,0.825,
2,2015/12/03,0.859,
2,2015/12/04,0.89,
2,2015/12/05,0.864,
2,2015/12/06,0.85,
2,2015/12/07,0.841,
2,2015/12/08,0.831,
2,2015/12/09,0.83,
2,2015/12/10,0.819,
2,2015/12/11,0.809,
2,2015/12/12,0.797,
2,2015/12/13,0.803,
2,2015/12/14,0.799,
2,2015/12/15,0.747,
2,2015/12/16,0.779,
2,2015/12/17,0.74,
2,2015/12/18,0.697,
2,2015/12/19,0.779,
2,2015/12/20,0.792,
2,2015/12/21,0.76,
2,2015/12/22,0.744,
2,2015/12/23,0.766,
2,2015/12/24,0.784,
2,2015/12/25,0.731,
2,2015/12/26,0.727,
2,2015/12/27,0.781,
2,2015/12/28,0.802,
2,2015/12/29,0.821,
2,2015/12/30,0.86,
2,2015/12/31,0.805,
2,2016/01/01,0.761,
2,2016/01/02,0.855,
2,2016/01/03,0.883,
2,2016/01/04,0.872,
2,2016/01/05,0.932,
2,2016/01/06,0.946,
2,2016/01/07,0.97,
2,2016/01/08,1.042,
2,2016/01/09,1.163,
2,2016/01/10,1.149,
2,2016/01/11,1.053,
2,2016/01/12,1.01,
2,2016/01/13,0.953,
2,2016/01/14,0.924,
2,2016/01/15,0.916,
2,2016/01/16,0.912,
2,2016/01/17,0.905,
2,2016/01/18,0.93,
2,2016/01/19,0.904,
2,2016/01/20,0.888,
2,2016/01/21,0.865,
2,2016/01/22,0.861,
2,2016/01/23,0.856,
2,2016/01/24,0.68,
2,2016/01/25,0.671,
2,2016/01/26,0.638,
2,2016/01/27,0.629,
2,2016/01/28,0.632,
2,2016/01/29,0.637,
2,2016/01/30,0.64,
2,2016/01/31,0.622,
2,2016/02/01,0.611,
2,2016/02/02,0.607,
2,2016/02/03,0.605,
2,2016/02/04,0.576,
2,2016/02/05,0.584,
2,2016/02/06,0.591,
2,2016/02/07,0.596,
2,2016/02/08,0.585,
2,2016/02/09,0.586,
2,2016/02/10,0.59,
2,2016/02/11,0.59,
2,2016/02/12,0.594,
2,2016/02/13,0.597,
2,2016/02/14,0.595,
2,2016/02/15,0.592,
2,2016/02/16,0.588,
2,2016/02/17,0.588,
2,2016/02/18,0.587,
2,2016/02/19,0.59,
2,2016/02/20,0.588,
2,2016/02/21,0.575,
2,2016/02/22,0.548,
2,2016/02/23,0.568,
2,2016/02/24,0.558,
2,2016/02/25,0.558,
2,2016/02/26,0.567,
2,2016/02/27,0.577,
2,2016/02/28,0.575,
2,2016/02/29,0.572,
2,2016/03/01,0.571,
2,2016/03/02,0.574,
2,2016/03/03,0.578,
2,2016/03/04,0.578,
2,2016/03/05,0.585,
2,2016/03/06,0.592,
2,2016/03/07,0.584,
2,2016/03/08,0.583,
2,2016/03/09,0.577,
2,2016/03/10,0.577,
2,2016/03/11,0.578,
2,2016/03/12,0.581,
2,2016/03/13,0.592,
2,2016/03/14,0.579,
2,2016/03/15,0.573,
2,2016/03/16,0.567,
2,2016/03/17,0.556,
2,2016/03/18,0.547,
2,2016/03/19,0.545,
2,2016/03/20,0.574,
2,2016/03/21,0.586,
2,2016/03/22,0.591,
2,2016/03/23,0.591,
2,2016/03/24,0.592,
2,2016/03/25,0.591,
2,2016/03/26,0.58,
2,2016/03/27,0.572,
2,2016/03/28,0.573,
2,2016/03/29,0.578,
2,2016/03/30,0.58,
2,2016/03/31,0.605,
2,2016/04/01,0.651,
2,2016/04/02,0.682,
2,2016/04/03,0.698,
2,2016/04/04,0.716,
2,2016/04/05,0.717,
2,2016/04/06,0.697,
2,2016/04/07,0.694,
2,2016/04/08,0.725,
2,2016/04/09,0.786,
2,2016/04/10,0.8,
2,2016/04/11,0.796,
2,2016/04/12,0.795,
2,2016/04/13,0.789,
2,2016/04/14,0.774,
2,2016/04/15,0.763,
2,2016/04/16,0.76,
2,2016/04/17,0.766,
2,2016/04/18,0.816,
2,2016/04/19,0.927,
2,2016/04/20,1.114,
2,2016/04/21,1.245,
2,2016/04/22,1.345,
2,2016/04/23,1.485,
2,2016/04/24,1.552,
2,2016/04/25,1.562,
2,2016/04/26,1.484,
2,2016/04/27,1.425,
2,2016/04/28,1.406,
2,2016/04/29,1.423,
2,2016/04/30,1.455,
2,2016/05/01,1.442,
2,2016/05/02,1.521,
2,2016/05/03,1.73,
2,2016/05/04,1.901,
2,2016/05/05,1.951,
2,2016/05/06,1.904,
2,2016/05/07,1.854,
2,2016/05/08,1.925,
2,2016/05/09,1.849,
2,2016/05/10,1.704,
2,2016/05/11,1.619,
2,2016/05/12,1.574,
2,2016/05/13,1.474,
2,2016/05/14,1.425,
2,2016/05/15,1.433,
2,2016/05/16,1.504,
2,2016/05/17,1.62,
2,2016/05/18,1.742,
2,2016/05/19,1.925,
2,2016/05/20,1.851,
2,2016/05/21,1.754,
2,2016/05/22,1.809,
2,2016/05/23,1.855,
2,2016/05/24,1.795,
2,2016/05/25,1.828,
2,2016/05/26,1.904,
2,2016/05/27,1.939,
2,2016/05/28,1.892,
2,2016/05/29,1.772,
2,2016/05/30,1.69,
2,2016/05/31,1.619,
2,2016/06/01,1.619,
2,2016/06/02,1.721,
2,2016/06/03,1.86,
2,2016/06/04,1.875,
2,2016/06/05,2.063,
2,2016/06/06,2.17,
2,2016/06/07,2.357,
2,2016/06/08,2.406,
2,2016/06/09,2.403,
2,2016/06/10,2.318,
2,2016/06/11,2.184,
2,2016/06/12,2.015,
2,2016/06/13,1.888,
2,2016/06/14,1.834,
2,2016/06/15,1.746,
2,2016/06/16,1.65,
2,2016/06/17,1.58,
2,2016/06/18,1.523,
2,2016/06/19,1.52,
2,2016/06/20,1.619,
2,2016/06/21,1.724,
2,2016/06/22,1.791,
2,2016/06/23,1.791,
2,2016/06/24,1.781,
2,2016/06/25,1.808,
2,2016/06/26,1.871,
2,2016/06/27,1.875,
2,2016/06/28,1.918,
2,2016/06/29,1.981,
2,2016/06/30,2.111,
2,2016/07/01,2.198,
2,2016/07/02,2.134,
2,2016/07/03,2.158,
2,2016/07/04,2.149,
2,2016/07/05,1.97,
2,2016/07/06,1.876,
2,2016/07/07,1.83,
2,2016/07/08,1.822,
2,2016/07/09,1.858,
2,2016/07/10,1.902,
2,2016/07/11,1.964,
2,2016/07/12,2.126,
2,2016/07/13,2.122,
2,2016/07/14,2.258,
2,2016/07/15,2.213,
2,2016/07/16,2.172,
2,2016/07/17,2.135,
2,2016/07/18,2.081,
2,2016/07/19,2.091,
2,2016/07/20,2.086,
2,2016/07/21,2.076,
2,2016/07/22,2.052,
2,2016/07/23,2.043,
2,2016/07/24,1.981,
2,2016/07/25,2.006,
2,2016/07/26,2.034,
2,2016/07/27,2.065,
2,2016/07/28,2.09,
2,2016/07/29,2.105,
2,2016/07/30,2.178,
2,2016/07/31,2.159,
2,2016/08/01,2.002,
2,2016/08/02,1.937,
2,2016/08/03,1.935,
2,2016/08/04,1.925,
2,2016/08/05,1.923,
2,2016/08/06,1.965,
2,2016/08/07,2.013,
2,2016/08/08,2.025,
2,2016/08/09,2.045,
2,2016/08/10,2.064,
2,2016/08/11,2.011,
2,2016/08/12,1.962,
2,2016/08/13,1.954,
2,2016/08/14,2.032,
2,2016/08/15,2.041,
2,2016/08/16,2.02,
2,2016/08/17,2.008,
2,2016/08/18,1.947,
2,2016/08/19,1.842,
2,2016/08/20,1.826,
2,2016/08/21,1.891,
2,2016/08/22,1.952,
2,2016/08/23,1.836,
2,2016/08/24,1.764,
2,2016/08/25,1.759,
2,2016/08/26,1.752,
2,2016/08/27,1.811,
2,2016/08/28,1.954,
2,2016/08/29,1.851,
2,2016/08/30,1.866,
2,2016/08/31,1.943,
2,2016/09/01,1.984,
2,2016/09/02,1.888,
2,2016/09/03,1.778,
2,2016/09/04,1.709,
2,2016/09/05,1.639,
2,2016/09/06,1.589,
2,2016/09/07,1.534,
2,2016/09/08,1.528,
2,2016/09/09,1.515,
2,2016/09/10,1.481,
2,2016/09/11,1.636,
2,2016/09/12,1.527,
2,2016/09/13,1.452,
2,2016/09/14,1.419,
2,2016/09/15,1.415,
2,2016/09/16,1.426,
2,2016/09/17,1.518,
2,2016/09/18,1.642,
2,2016/09/19,1.527,
2,2016/09/20,1.433,
2,2016/09/21,1.364,
2,2016/09/22,1.316,
2,2016/09/23,1.283,
2,2016/09/24,1.266,
2,2016/09/25,1.235,
2,2016/09/26,1.208,
2,2016/09/27,1.396,
2,2016/09/28,1.524,
2,2016/09/29,1.38,
2,2016/09/30,1.374,
2,2016/10/01,1.518,
2,2016/10/02,1.523,
2,2016/10/03,1.412,
2,2016/10/04,1.344,
2,2016/10/05,1.295,
2,2016/10/06,1.256,
2,2016/10/07,1.231,
2,2016/10/08,1.223,
2,2016/10/09,1.226,
2,2016/10/10,1.193,
2,2016/10/11,1.137,
2,2016/10/12,1.102,
2,2016/10/13,1.11,
2,2016/10/14,1.118,
2,2016/10/15,1.135,
2,2016/10/16,1.13,
2,2016/10/17,1.11,
2,2016/10/18,1.092,
2,2016/10/19,1.078,
2,2016/10/20,1.06,
2,2016/10/21,1.064,
2,2016/10/22,1.043,
2,2016/10/23,1.022,
2,2016/10/24,1.013,
2,2016/10/25,1.014,
2,2016/10/26,1.013,
2,2016/10/27,1.009,
2,2016/10/28,1.017,
2,2016/10/29,0.996,
2,2016/10/30,0.985,
2,2016/10/31,0.958,
2,2016/11/01,0.968,
2,2016/11/02,0.962,
2,2016/11/03,0.959,
2,2016/11/04,0.964,
2,2016/11/05,0.957,
2,2016/11/06,1.06,
2,2016/11/07,1.055,
2,2016/11/08,1.042,
2,2016/11/09,1.265,
2,2016/11/10,1.403,
2,2016/11/11,1.281,
2,2016/11/12,1.234,
2,2016/11/13,1.275,
2,2016/11/14,1.224,
2,2016/11/15,1.169,
2,2016/11/16,1.142,
2,2016/11/17,1.105,
2,2016/11/18,1.077,
2,2016/11/19,1.051,
